0.0	0.999204225788
0.002	0.999200552666
0.004	0.999196862589
0.006	0.99919315548
0.008	0.99918943126
0.01	0.99918568985
0.012	0.99918193117
0.014	0.999178155141
0.016	0.999174361682
0.018	0.999170550714
0.02	0.999166722156
0.022	0.999162875925
0.024	0.999159011942
0.026	0.999155130123
0.028	0.999151230386
0.03	0.999147312649
0.032	0.999143376829
0.034	0.999139422842
0.036	0.999135450604
0.038	0.999131460031
0.04	0.999127451039
0.042	0.999123423542
0.044	0.999119377456
0.046	0.999115312693
0.048	0.999111229168
0.05	0.999107126795
0.052	0.999103005486
0.054	0.999098865154
0.056	0.999094705712
0.058	0.99909052707
0.06	0.999086329141
0.062	0.999082111835
0.064	0.999077875062
0.066	0.999073618734
0.068	0.99906934276
0.07	0.999065047049
0.072	0.99906073151
0.074	0.999056396051
0.076	0.999052040581
0.078	0.999047665007
0.08	0.999043269237
0.082	0.999038853176
0.084	0.999034416732
0.086	0.999029959811
0.088	0.999025482317
0.09	0.999020984156
0.092	0.999016465233
0.094	0.999011925452
0.096	0.999007364716
0.098	0.999002782929
0.1	0.998998179993
0.102	0.998993555811
0.104	0.998988910286
0.106	0.998984243317
0.108	0.998979554807
0.11	0.998974844656
0.112	0.998970112764
0.114	0.99896535903
0.116	0.998960583355
0.118	0.998955785636
0.12	0.998950965772
0.122	0.998946123661
0.124	0.9989412592
0.126	0.998936372285
0.128	0.998931462814
0.13	0.998926530682
0.132	0.998921575784
0.134	0.998916598015
0.136	0.998911597271
0.138	0.998906573444
0.14	0.998901526429
0.142	0.998896456117
0.144	0.998891362403
0.146	0.998886245177
0.148	0.998881104331
0.15	0.998875939756
0.152	0.998870751343
0.154	0.998865538981
0.156	0.998860302561
0.158	0.99885504197
0.16	0.998849757098
0.162	0.998844447832
0.164	0.99883911406
0.166	0.998833755668
0.168	0.998828372544
0.17	0.998822964572
0.172	0.998817531638
0.174	0.998812073628
0.176	0.998806590424
0.178	0.998801081912
0.18	0.998795547973
0.182	0.998789988492
0.184	0.998784403349
0.186	0.998778792426
0.188	0.998773155605
0.19	0.998767492766
0.192	0.998761803788
0.194	0.998756088552
0.196	0.998750346935
0.198	0.998744578817
0.2	0.998738784074
0.202	0.998732962585
0.204	0.998727114225
0.206	0.99872123887
0.208	0.998715336396
0.21	0.998709406678
0.212	0.99870344959
0.214	0.998697465005
0.216	0.998691452798
0.218	0.998685412839
0.22	0.998679345001
0.222	0.998673249156
0.224	0.998667125174
0.226	0.998660972926
0.228	0.99865479228
0.23	0.998648583105
0.232	0.998642345271
0.234	0.998636078645
0.236	0.998629783094
0.238	0.998623458484
0.24	0.998617104681
0.242	0.998610721551
0.244	0.998604308958
0.246	0.998597866766
0.248	0.998591394838
0.25	0.998584893038
0.252	0.998578361228
0.254	0.998571799268
0.256	0.99856520702
0.258	0.998558584344
0.26	0.998551931099
0.262	0.998545247145
0.264	0.998538532339
0.266	0.99853178654
0.268	0.998525009604
0.27	0.998518201387
0.272	0.998511361746
0.274	0.998504490535
0.276	0.998497587608
0.278	0.998490652819
0.28	0.99848368602
0.282	0.998476687065
0.284	0.998469655805
0.286	0.998462592091
0.288	0.998455495772
0.29	0.998448366698
0.292	0.998441204719
0.294	0.998434009682
0.296	0.998426781435
0.298	0.998419519824
0.3	0.998412224696
0.302	0.998404895895
0.304	0.998397533266
0.306	0.998390136654
0.308	0.998382705901
0.31	0.99837524085
0.312	0.998367741342
0.314	0.998360207219
0.316	0.99835263832
0.318	0.998345034486
0.32	0.998337395554
0.322	0.998329721363
0.324	0.998322011751
0.326	0.998314266553
0.328	0.998306485605
0.33	0.998298668743
0.332	0.9982908158
0.334	0.998282926611
0.336	0.998275001007
0.338	0.998267038821
0.34	0.998259039884
0.342	0.998251004026
0.344	0.998242931077
0.346	0.998234820866
0.348	0.99822667322
0.35	0.998218487967
0.352	0.998210264934
0.354	0.998202003945
0.356	0.998193704826
0.358	0.998185367401
0.36	0.998176991493
0.362	0.998168576924
0.364	0.998160123516
0.366	0.99815163109
0.368	0.998143099465
0.37	0.998134528461
0.372	0.998125917896
0.374	0.998117267587
0.376	0.998108577351
0.378	0.998099847003
0.38	0.998091076359
0.382	0.998082265233
0.384	0.998073413436
0.386	0.998064520783
0.388	0.998055587084
0.39	0.99804661215
0.392	0.998037595791
0.394	0.998028537814
0.396	0.998019438029
0.398	0.998010296243
0.4	0.99800111226
0.402	0.997991885888
0.404	0.997982616929
0.406	0.997973305188
0.408	0.997963950467
0.41	0.997954552568
0.412	0.997945111291
0.414	0.997935626436
0.416	0.997926097802
0.418	0.997916525187
0.42	0.997906908388
0.422	0.997897247201
0.424	0.997887541421
0.426	0.997877790843
0.428	0.997867995259
0.43	0.997858154462
0.432	0.997848268243
0.434	0.997838336393
0.436	0.997828358701
0.438	0.997818334955
0.44	0.997808264943
0.442	0.997798148451
0.444	0.997787985265
0.446	0.997777775169
0.448	0.997767517947
0.45	0.997757213381
0.452	0.997746861253
0.454	0.997736461343
0.456	0.997726013431
0.458	0.997715517295
0.46	0.997704972712
0.462	0.997694379459
0.464	0.997683737312
0.466	0.997673046044
0.468	0.99766230543
0.47	0.99765151524
0.472	0.997640675247
0.474	0.99762978522
0.476	0.997618844929
0.478	0.997607854142
0.48	0.997596812625
0.482	0.997585720145
0.484	0.997574576466
0.486	0.997563381351
0.488	0.997552134565
0.49	0.997540835867
0.492	0.997529485019
0.494	0.997518081779
0.496	0.997506625907
0.498	0.997495117159
0.5	0.99748355529
0.502	0.997471940057
0.504	0.997460271212
0.506	0.997448548508
