0.4	1.5918443213e-05
0.402	1.60654371185e-05
0.404	1.62137870014e-05
0.406	1.63635053508e-05
0.408	1.65146047707e-05
0.41	1.66670979808e-05
0.412	1.68209978175e-05
0.414	1.69763172353e-05
0.416	1.71330693078e-05
0.418	1.72912672286e-05
0.42	1.74509243126e-05
0.422	1.76120539967e-05
0.424	1.77746698417e-05
0.426	1.79387855327e-05
0.428	1.81044148805e-05
0.43	1.82715718229e-05
0.432	1.84402704256e-05
0.434	1.86105248835e-05
0.436	1.87823495219e-05
0.438	1.89557587976e-05
0.44	1.91307673004e-05
0.442	1.93073897537e-05
0.444	1.94856410165e-05
0.446	1.96655360839e-05
0.448	1.9847090089e-05
0.45	2.00303183036e-05
0.452	2.021523614e-05
0.454	2.04018591516e-05
0.456	2.0590203035e-05
0.458	2.07802836308e-05
0.46	2.09721169248e-05
0.462	2.11657190498e-05
0.464	2.13611062866e-05
0.466	2.15582950656e-05
0.468	2.17573019677e-05
0.47	2.19581437262e-05
0.472	2.2160837228e-05
0.474	2.2365399515e-05
0.476	2.25718477854e-05
0.478	2.27801993953e-05
0.48	2.299047186e-05
0.482	2.32026828556e-05
0.484	2.34168502205e-05
0.486	2.36329919566e-05
0.488	2.38511262311e-05
0.49	2.40712713778e-05
0.492	2.42934458987e-05
0.494	2.45176684657e-05
0.496	2.47439579219e-05
0.498	2.49723332832e-05
0.5	2.520281374e-05
0.502	2.54354186588e-05
0.504	2.56701675836e-05
0.506	2.59070802377e-05
0.508	2.61461765254e-05
0.51	2.63874765335e-05
0.512	2.6631000533e-05
0.514	2.68767689808e-05
0.516	2.71248025213e-05
0.518	2.73751219884e-05
0.52	2.76277484069e-05
0.522	2.78827029945e-05
0.524	2.81400071633e-05
0.526	2.83996825218e-05
0.528	2.86617508765e-05
0.53	2.8926234234e-05
0.532	2.91931548025e-05
0.534	2.94625349938e-05
0.536	2.97343974252e-05
0.538	3.00087649211e-05
0.54	3.02856605155e-05
0.542	3.0565107453e-05
0.544	3.08471291916e-05
0.546	3.11317494042e-05
0.548	3.14189919806e-05
0.55	3.17088810295e-05
0.552	3.20014408805e-05
0.554	3.22966960862e-05
0.556	3.25946714241e-05
0.558	3.28953918986e-05
0.56	3.31988827434e-05
0.562	3.35051694233e-05
0.564	3.38142776361e-05
0.566	3.41262333155e-05
0.568	3.44410626322e-05
0.57	3.4758791997e-05
0.572	3.50794480624e-05
0.574	3.54030577251e-05
0.576	3.57296481279e-05
0.578	3.60592466625e-05
0.58	3.63918809711e-05
0.582	3.67275789492e-05
0.584	3.70663687477e-05
0.586	3.74082787751e-05
0.588	3.77533377e-05
0.59	3.81015744537e-05
0.592	3.84530182322e-05
0.594	3.88076984985e-05
0.596	3.91656449856e-05
0.598	3.95268876987e-05
0.6	3.98914569173e-05
0.602	4.02593831981e-05
0.604	4.06306973777e-05
0.606	4.10054305747e-05
0.608	4.13836141923e-05
0.61	4.17652799212e-05
0.612	4.21504597421e-05
0.614	4.25391859283e-05
0.616	4.29314910481e-05
0.618	4.3327407968e-05
0.62	4.3726969855e-05
0.622	4.41302101797e-05
0.624	4.45371627185e-05
0.626	4.4947861557e-05
0.628	4.53623410923e-05
0.63	4.57806360363e-05
0.632	4.62027814181e-05
0.634	4.66288125874e-05
0.636	4.70587652167e-05
0.638	4.7492675305e-05
0.64	4.79305791803e-05
0.642	4.83725135027e-05
0.644	4.88185152674e-05
0.646	4.92686218078e-05
0.648	4.97228707986e-05
0.65	5.01813002587e-05
0.652	5.06439485545e-05
0.654	5.11108544032e-05
0.656	5.15820568755e-05
0.658	5.20575953994e-05
0.66	5.25375097629e-05
0.662	5.30218401178e-05
0.664	5.35106269825e-05
0.666	5.40039112457e-05
0.668	5.45017341694e-05
0.67	5.50041373929e-05
0.672	5.55111629353e-05
0.674	5.60228532e-05
0.676	5.65392509772e-05
0.678	5.70603994481e-05
0.68	5.75863421883e-05
0.682	5.8117123171e-05
0.684	5.86527867711e-05
0.686	5.91933777685e-05
0.688	5.97389413522e-05
0.69	6.02895231233e-05
0.692	6.08451690994e-05
0.694	6.1405925718e-05
0.696	6.19718398406e-05
0.698	6.25429587562e-05
0.7	6.31193301854e-05
0.702	6.37010022843e-05
0.704	6.42880236483e-05
0.706	6.48804433162e-05
0.708	6.54783107742e-05
0.71	6.60816759601e-05
0.712	6.6690589267e-05
0.714	6.73051015476e-05
0.716	6.79252641188e-05
0.718	6.85511287651e-05
0.72	6.91827477435e-05
0.722	6.98201737874e-05
0.724	7.0463460111e-05
0.726	7.1112660414e-05
0.728	7.17678288851e-05
0.73	7.24290202076e-05
0.732	7.30962895629e-05
0.734	7.37696926355e-05
0.736	7.44492856174e-05
0.738	7.51351252127e-05
0.74	7.58272686423e-05
0.742	7.65257736485e-05
0.744	7.72306984996e-05
0.746	7.79421019951e-05
0.748	7.86600434698e-05
0.75	7.93845827992e-05
0.752	8.01157804044e-05
0.754	8.08536972564e-05
0.756	8.15983948819e-05
0.758	8.23499353676e-05
0.76	8.31083813659e-05
0.762	8.38737960995e-05
0.764	8.46462433665e-05
0.766	8.54257875464e-05
0.768	8.62124936042e-05
0.77	8.70064270966e-05
0.772	8.78076541769e-05
0.774	8.86162416004e-05
0.776	8.94322567301e-05
0.778	9.02557675418e-05
0.78	9.10868426299e-05
0.782	9.19255512129e-05
0.784	9.2771963139e-05
0.786	9.36261488918e-05
0.788	9.44881795961e-05
0.79	9.53581270236e-05
0.792	9.62360635985e-05
0.794	9.7122062404e-05
0.796	9.80161971876e-05
0.798	9.89185423673e-05
0.8	9.9829173038e-05
0.802	0.000100748164977
0.804	0.00010167559465
0.806	0.000102611539219
0.808	0.000103556076546
0.81	0.000104509285202
0.812	0.000105471244469
0.814	0.000106442034354
0.816	0.000107421735586
0.818	0.000108410429631
0.82	0.000109408198693
0.822	0.000110415125724
0.824	0.000111431294429
0.826	0.000112456789272
0.828	0.000113491695486
0.83	0.000114536099075
0.832	0.000115590086828
0.834	0.000116653746317
0.836	0.000117727165913
0.838	0.000118810434787
0.84	0.00011990364292
0.842	0.000121006881109
0.844	0.000122120240975
0.846	0.000123243814971
0.848	0.000124377696387
0.85	0.000125521979362
0.852	0.000126676758886
0.854	0.000127842130812
0.856	0.000129018191863
0.858	0.000130205039637
0.86	0.000131402772619
0.862	0.000132611490185
0.864	0.000133831292613
0.866	0.00013506228109
0.868	0.00013630455772
0.87	0.000137558225532
0.872	0.000138823388487
0.874	0.000140100151492
0.876	0.0001413886204
0.878	0.000142688902027
0.88	0.000144001104152
0.882	0.000145325335535
0.884	0.000146661705916
0.886	0.000148010326033
0.888	0.000149371307624
0.89	0.00015074476344
0.892	0.000152130807251
0.894	0.000153529553858
0.896	0.000154941119101
0.898	0.000156365619868
0.9	0.000157803174103
0.902	0.000159253900821
0.904	0.00016071792011
0.906	0.000162195353146
0.908	0.0001636863222
0.91	0.000165190950649
0.912	0.000166709362985
0.914	0.000168241684828
0.916	0.000169788042931
0.918	0.000171348565194
0.92	0.000172923380672
0.922	0.000174512619588
0.924	0.00017611641334
0.926	0.000177734894513
0.928	0.000179368196892
0.93	0.000181016455468
0.932	0.000182679806452
0.934	0.000184358387287
0.936	0.000186052336654
0.938	0.000187761794489
0.94	0.000189486901988
0.942	0.000191227801624
0.944	0.000192984637155
0.946	0.000194757553637
0.948	0.000196546697435
0.95	0.000198352216232
0.952	0.000200174259047
0.954	0.000202012976241
0.956	0.00020386851953
0.958	0.000205741042
0.96	0.000207630698118
0.962	0.000209537643741
0.964	0.000211462036132
0.966	0.000213404033973
0.968	0.000215363797374
0.97	0.000217341487889
0.972	0.000219337268525
0.974	0.000221351303761
0.976	0.000223383759556
0.978	0.000225434803362
0.98	0.000227504604142
0.982	0.000229593332378
0.984	0.000231701160086
0.986	0.000233828260834
0.988	0.000235974809749
0.99	0.000238140983533
0.992	0.000240326960482
0.994	0.000242532920493
0.996	0.000244759045081
0.998	0.000247005517395
1.0	0.000249272522229
1.002	0.000251560246042
1.004	0.000253868876965
1.006	0.000256198604824
1.008	0.000258549621147
1.01	0.000260922119187
1.012	0.000263316293931
1.014	0.000265732342119
1.016	0.000268170462256
1.018	0.000270630854633
1.02	0.000273113721336
1.022	0.000275619266269
1.024	0.000278147695163
1.026	0.000280699215598
1.028	0.000283274037016
1.03	0.000285872370738
1.032	0.000288494429981
1.034	0.000291140429876
1.036	0.000293810587482
1.038	0.000296505121804
1.04	0.000299224253812
1.042	0.000301968206456
1.044	0.000304737204685
